dish_id,bucket,bucket_reason,b_name_raw,b_name_norm,b_kcal,b_prot,b_fat,b_carb,b_weight_g,b_kbzhu_parse_ok,top1_okolo_id,top1_plu,top1_name,top1_name_score,top1_kbju_diff_pct,top1_weight_diff_g,top1_combined,top1_mutual,top2_okolo_id,top2_plu,top2_name,top2_combined,top3_okolo_id,top3_plu,top3_name,top3_combined
63,AUTO,strong_kbju,ФКВ Каша рисовая с мякотью кокоса,каша рисовая с мякотью кокоса,74,1.2,2.4,11.9,220,True,1828724,4381670,"Каша рисовая с мякотью кокоса Перекрёсток Select, 220г",100,0.0,0,1.000,True,1847294,78035832,"Раф соленая карамель с орехами с кокосовым напитком, 200мл",0.622,1306990,3681003,"Каша молочная рисовая Перекрёсток Select, 250г",0.607
64,AUTO,strong_kbju,ФКВ Блинчики с маковой начинкой,блинчики с маковой начинкой,318,10,18,26,210,True,2039691,4421875,"Блинчики с маковой начинкой Перекрёсток Select, 210г",100,0.0,0,1.000,True,2116980,4437477,"Блинчики с мясом Перекрёсток Select, 240г",0.807,2116380,4438005,"Блинчики с мясом Перекрёсток Select, 160г",0.807
65,REVIEW,review_threshold,ПЕРЕКР.SEL.Налис.КОН.сыр.кр/мал.нач.,налис кон сыр кр мал нач,205.3,4.4,10.9,22.4,140,True,2063167,4429357,"Конвертики с сырным кремом и малиновой начинкой Перекрёсток Select, 140г",54,0.0,0,0.721,True,2039691,4421875,"Блинчики с маковой начинкой Перекрёсток Select, 210г",0.538,2037714,78036406,"Матча латте пряная с кокосовым напитком, 400мл",0.343
66,AUTO,strong_kbju,ПЕРЕКР.SEL.Яйца куриные вареные оч.,яйца куриные вареные оч,166,13,12,1.6,100,True,2122154,4435975,"Яйца куриные вареные очищенные Перекрёсток Select, 100г",93,0.0,0,0.958,True,1828720,4382078,"Оладьи куриные Перекрёсток Select, 160г",0.660,2119609,4431933,"Котлеты куриные Перекрёсток Select, 160г",0.626
77,AUTO,strong_kbju,ФК Сырники с изюмом жареные шт.,сырники с изюмом жареные шт,205,12.1,6.8,23.7,220,True,1439279,4147835,"Сырники с изюмом Перекрёсток Select, 220г",100,0.0,0,1.000,True,1570981,4200603,"Сырники жареные Перекрёсток Select, 110г",0.946,1440678,4201519,"Сырники жареные Перекрёсток Select, 440г",0.946
286,AUTO,strong_kbju,ПЕРЕКР.SEL.Киви,киви,47,0.8,0.4,8.1,170,True,2123405,4441667,"Киви  Перекрёсток Select, 170г",100,0.0,0,1.000,True,2123406,4441204,"Киви  Перекрёсток Select, 140г",1.000,1828720,4382078,"Оладьи куриные Перекрёсток Select, 160г",0.294
67,AUTO,strong_kbju,ПЕРЕКР.SEL.Блинчики с ветчиной/сыр.,блинчики с ветчиной сыр,184.6,11.1,7.8,17.6,160,True,2115381,4436507,"Блинчики с ветчиной и сыром Перекрёсток Select, 160г",92,0.0,0,0.952,True,2116381,4437080,"Блинчики с ветчиной и сыром Перекрёсток Select, 240г",0.813,2116378,4438328,"Блинчики с ветчиной и сыром Перекрёсток Select, 400г",0.813
68,AUTO,strong_kbju,ПЕРЕКР.SEL.Каша пшенная,каша пшенная,136,3.2,5.8,16.8,250,True,2115681,4436605,"Каша пшенная Перекрёсток Select, 250г",100,0.0,0,1.000,True,1589973,4331754,"Каша овсяная на молоке Перекрёсток Select, 250г",0.658,1828741,4381668,"Каша Дружба из пшена и риса Перекрёсток Select, 250г",0.626
69,AUTO,strong_kbju,ПЕРЕКР.SEL.Блинчики ветчиной/сыром,блинчики ветчиной сыром,250,14.7,16.1,11.2,240,True,2116381,4437080,"Блинчики с ветчиной и сыром Перекрёсток Select, 240г",100,0.0,0,1.000,True,2116378,4438328,"Блинчики с ветчиной и сыром Перекрёсток Select, 400г",1.000,2115381,4436507,"Блинчики с ветчиной и сыром Перекрёсток Select, 160г",0.861
70,UNMATCHED,generic_a_collision,ПЕРЕКР.SELECT Блинчики с мясом,перекр select блинчики с мясом,270,10.9,14.4,23,240,True,2116980,4437477,"Блинчики с мясом Перекрёсток Select, 240г",100,0.0,0,1.000,True,2116380,4438005,"Блинчики с мясом Перекрёсток Select, 160г",1.000,2116379,4438329,"Блинчики с мясом Перекрёсток Select, 400г",1.000
71,UNMATCHED,generic_a_collision,ПЕРЕКР.SEL.Блинчики с мясом,блинчики с мясом,270,10.9,14.4,23,160,True,2116980,4437477,"Блинчики с мясом Перекрёсток Select, 240г",100,0.0,80,1.000,True,2116380,4438005,"Блинчики с мясом Перекрёсток Select, 160г",1.000,2116379,4438329,"Блинчики с мясом Перекрёсток Select, 400г",1.000
72,REVIEW,review_threshold,ПЕРЕКР.SEL.Блинчики с ветчиной/сыр.,блинчики с ветчиной сыр,250,14.7,16.1,11.2,400,True,2116381,4437080,"Блинчики с ветчиной и сыром Перекрёсток Select, 240г",92,0.0,160,0.952,False,2116378,4438328,"Блинчики с ветчиной и сыром Перекрёсток Select, 400г",0.952,2115381,4436507,"Блинчики с ветчиной и сыром Перекрёсток Select, 160г",0.813
73,UNMATCHED,generic_a_collision,ПЕРЕКР.SEL.Блинчики с мясом,блинчики с мясом,270,10.9,14.4,23,400,True,2116980,4437477,"Блинчики с мясом Перекрёсток Select, 240г",100,0.0,160,1.000,True,2116380,4438005,"Блинчики с мясом Перекрёсток Select, 160г",1.000,2116379,4438329,"Блинчики с мясом Перекрёсток Select, 400г",1.000
74,REVIEW,review_threshold,ФК Каша молочная рисовая,каша молочная рисовая,97,2.1,4.5,12,250,True,1306990,3681003,"Каша молочная рисовая Перекрёсток Select, 250г",100,41.4,0,0.834,True,1589973,4331754,"Каша овсяная на молоке Перекрёсток Select, 250г",0.804,1828724,4381670,"Каша рисовая с мякотью кокоса Перекрёсток Select, 220г",0.722
75,AUTO,strong_kbju,ФК Омлет с ветчиной и сыром запеч шт,омлет с ветчиной и сыром запеч шт,148,11.5,11.4,0.1,200,True,1314544,3925274,"Омлет с ветчиной и сыром Перекрёсток Select, 200г",100,0.0,0,1.000,True,2115381,4436507,"Блинчики с ветчиной и сыром Перекрёсток Select, 160г",0.726,2116381,4437080,"Блинчики с ветчиной и сыром Перекрёсток Select, 240г",0.689
79,AUTO,strong_kbju,ФК Мусс из манки/рикот.и клюкв.шт,мусс из манки рикот и клюкв шт,159,2.9,5.4,24.5,220,True,1435899,4181697,"Мусс из манки с рикоттой  и клюквой  Перекрёсток Select, 220г",88,0.0,0,0.925,True,1619669,4364439,"Оладьи из курицы с рисом и овощами Перекрёсток Select, 250г",0.562,2048517,4428800,"Конвертики с творогом и зеленью Перекрёсток Select, 140г",0.500
80,UNMATCHED,generic_a_collision,ФК Сырники жареные шт,сырники жареные шт,217,14,8.7,20.5,110,True,1570981,4200603,"Сырники жареные Перекрёсток Select, 110г",100,0.0,0,1.000,True,1440678,4201519,"Сырники жареные Перекрёсток Select, 440г",1.000,1437867,4147834,"Сырники жареные Перекрёсток Select, 220г",1.000
81,UNMATCHED,generic_a_collision,ФК Сырники жареные шт.,сырники жареные шт,217,14,8.7,20.5,440,True,1570981,4200603,"Сырники жареные Перекрёсток Select, 110г",100,0.0,330,1.000,True,1440678,4201519,"Сырники жареные Перекрёсток Select, 440г",1.000,1437867,4147834,"Сырники жареные Перекрёсток Select, 220г",1.000
82,REVIEW,review_threshold,ФК Оладьи жареные шт.,оладьи жареные шт,269,6.9,11,35.5,160,True,2021724,4407908,"Оладьи жареные Перекрёсток Select, 250г",100,0.0,90,1.000,True,1452995,4228141,"Оладьи жареные Перекрёсток Select, 160г",1.000,2021725,4410402,"Оладьи печеночные жареные Перекрёсток Select, 280г",0.769
83,AUTO,strong_kbju,ФКВ Блины с вишней,блины с вишней,248,6,8,38,140,True,1803235,4377559,"Блины с вишней Перекрёсток Select, 140 г",100,0.0,0,1.000,True,1592163,4335249,"Блины с яблоком мёдом и корицей Перекрёсток Select, 240г",0.719,2129020,4442440,"Пирожок с вишней Перекрёсток Select, 90г",0.710
84,AUTO,strong_kbju,ФКВ Запеканка творожная с вишней,запеканка творожная с вишней,110,10,4,8.5,200,True,2031113,4401207,"Запеканка творожная с вишней Перекрёсток Select, 200г",100,0.0,0,1.000,True,1599232,4344257,"Запеканка творожная с клубникой и папайей Зелёная Линия, 200г",0.796,1494446,4273206,"Запеканка творожная с грушей Зелёная Линия, 200г",0.793
85,REVIEW,review_threshold,ФК Блинчики с курицей/грибами сл.с.,блинчики с курицей грибами сл с,222,7.6,13.3,17.9,160,True,2024160,4407903,"Блинчики с курицей и грибами в сливочном соусе Перекрёсток Select, 400г",95,0.0,240,0.967,True,2020862,4407902,"Блинчики с курицей и грибами в сливочном соусе Перекрёсток Select, 160г",0.967,2116980,4437477,"Блинчики с мясом Перекрёсток Select, 240г",0.784
86,AUTO,strong_kbju,ФК Блинчики с курицей/грибами сл.с.,блинчики с курицей грибами сл с,222,7.6,13.3,17.9,400,True,2024160,4407903,"Блинчики с курицей и грибами в сливочном соусе Перекрёсток Select, 400г",95,0.0,0,0.967,True,2020862,4407902,"Блинчики с курицей и грибами в сливочном соусе Перекрёсток Select, 160г",0.967,2116980,4437477,"Блинчики с мясом Перекрёсток Select, 240г",0.784
